net profit / total assets,working capital / total assets,retained earnings / total assets ,book value of equity / total liabilities,sales / total assets,gross profit / short-term liabilities,(gross profit + depreciation) / sales,(total liabilities * 365) / (gross profit + depreciation),gross profit / total assets,gross profit / sales,profit on operating activities / total assets,gross profit (in 3 years) / total assets,(equity - share capital) / total assets,profit on operating activities / financial expenses,working capital / fixed assets,(gross profit + interest) / sales,operating expenses / short-term liabilities,profit on sales / total assets,total sales / total assets,constant capital / total assets,(current assets - inventory - receivables) / short-term liabilities,profit on operating activities / sales,(current assets - inventory) / short-term liabilities,EBITDA (profit on operating activities - depreciation) / total assets,EBITDA (profit on operating activities - depreciation) / sales,(short-term liabilities * 365) / cost of products sold) ,equity / fixed assets,working capital,total costs /total sales,long-term liabilities / equity,defaulted
0.1119,0.40704,0,3.3929,2.555,0.66597,0.085167,381.84,0.14724,0.05763,0.17203,0.48603,0.76383,5.6851,1.0946,0.057644,10.781,0.17138,2.555,0.77236,1.0441,0.067332,1.9534,0.10168,0.039795,0.092757,2.077,2384.4,0.94253,0.0,0
0.23917,0.16353,-0.17638,0.20151,1.9971,0.31562,0.12937,1175.8,0.23917,0.11976,0.30915,0.2745,0.13365,4.1807,2.0781,0.11994,2.2236,0.31217,1.9971,0.24022,0.45083,0.1548,1.2158,0.28995,0.14519,0.44973,2.1313,239.98,0.88056,0.4323,0
0.022355,0.095854,0.32044,3.3085,1.0501,0.1339,0.151,741.13,0.030241,0.040149,0.038808,0.43773,0.76405,0.54101,0.14132,0.040149,3.176,0.038808,0.88062,0.76913,1.1032,0.051523,1.1777,-0.044685,-0.059326,0.31486,1.1264,7912.8,0.95234,0.006649899999999999,0
0.63918,1,-1.1393,?,1.1185,?,0.67994,0,0.76052,0.67994,0.7604,0.60072,-0.50015,?,?,0.67994,?,0.7604,1.1185,1,?,0.67983,?,0.7604,0.67983,0,?,16.665,0.32014,0.0,0
0.010293,0.0013167,0.0,1.1482,1.3925,0.029782,0.11634,1048.8,0.012971000000000002,0.0093149,0.0028647,0.050470999999999995,0.20464000000000002,?,0.0023381,0.0093149,3.2345,-0.016224000000000002,1.3925,0.5344899999999999,0.17894,0.0020573,0.99345,-0.14615999999999998,-0.10497,0.30917,0.94909,3.952,0.99088,0,0
0.048249,0.28101,-0.4415,0.21141,0.56316,0.203,0.17474,3061.8,0.048249,0.085675,0.050026,0.092495,-0.24783,26.895,0.58383,0.086001,2.5885,-0.052087,0.56316,0.76232,0.069985,0.088831,1.0617,-0.00013193,-0.00023426,0.38632,0.36259,645.39,0.92752,3.3682,0
-0.16884,-0.061761,0.043565,-0.046815,2.1222,-0.16093,-0.079361,-2273.6,-0.16884,-0.079556,-0.1502,-0.040948,-0.068876,-7.1438,-4.8834,-0.069649,2.1683,-0.15261,2.1222,-0.049114,0.039706,-0.070774,0.68083,-0.15061,-0.070969,0.46118,-3.8835,-156.26,1.0792,0.0,0
0.35104,0.38212,0,1.4421,1.2015,-0.061817,-0.014218,-8748.8,-0.025214,-0.020985,-0.021143,-0.10115,0.35104,-1.6048,1.8197,-0.017873,2.9951,-0.020113,1.2015,0.59051,-0.0073294,-0.017597,1.2966,-0.029273,-0.024363,0.33388,2.812,1509.6,1.0208,0.0,0
0.027959,0.080478,0.10738,0.38646,1.0275,0.086139,0.05539,2721.6,0.037763,0.021638,0.05717,0.15298,0.27855,0.3366,0.16727,0.021638,3.8742,0.05717,1.7641,0.56094,0.090824,0.032758,0.93998,-0.0017349,-0.00099407,0.25812,0.57896,3364.6,0.9732,1.0138,0
0.12609,0.45488,0.50884,2.2948,1.0686,0.54183,0.083603,520.26,0.15755999999999998,0.064567,0.15209,0.63222,0.6673,0.666,1.7886,0.064567,7.853,0.15209,2.4845,0.6673,0.71032,0.062325,2.0799,0.10564000000000001,0.043289,0.12734,2.6238,52681.0,0.93581,0,0
0.0003726,-0.048804,0,0.68492,2.499,0.0008703,0.028989,2990.3,0.00039736,0.00015901,0.0017138,0.0056664,0.28506,0.18388,-0.082409,0.0038885,5.6261,-0.055694,2.499,0.45551,0.019266,0.00068578,0.75261,-0.070332,-0.028144,0.17774,0.6864,-283.84,1.0316,0.12055,0
0.11641,0.57783,0,1.3687,0.98362,0.21713,0.13042,1201.2,0.091667,0.093194,0.058709,0.20227,0.11641,?,?,0.093194,2.2798,0.02117,0.98362,0.57782,0.10685,0.059687,2.3687,0.022093,0.022461,0.43864,?,52.597,0.917,0.0,0
0.024235,-0.23297,-0.048222,0.31972,2.9292,0.035822,0.01357,6958.1,0.026222,0.008952,-0.1083,-0.020019,-0.023987,-12.927,-0.46506,0.011765,4.1627,-0.11696,2.9292,0.24227,0.025558,-0.036971,0.44225,-0.12182,-0.041589,0.24023,0.48361,-1750.0,1.0431,0.0,0
0.055891,0.16962,0,1.0785,1.2631,0.2369,0.071364,1948.2,0.055891,0.044251,0,0.15154,0.51219,0,0.28535,0.10043,3.9997,0.037767,1.2631,0.59392,0.75594,0,1.488,-0.034245,-0.027113,0.25002,0.87289,1266.8,0.74991,0.14461,0
0.013797,0.31051,0,2.9736,5.1466,0.092282,0.0089093,2003.3,0.023224,0.0045125,0.052676,0.13685,0.69601,1.7644,0.70919,0.0045125,20.293,0.039489,5.1466,0.74834,1.1717,0.010235,2.185,0.030048,0.0058384,0.049277,1.7092,296.68,0.9955,0.0,0
-0.30112,-0.016738,0,-0.016463,6.3486,-0.29616,-0.047431,-1232.4,-0.30112,-0.047431,-0.26961,-0.62838,-0.7989,-8.5576,?,-0.042468,6.5928,-0.35454,6.3486,-0.016738,0.23109,-0.042468,0.36594,-0.26961,-0.042468,0.15168,?,-1.07,1.0468,0.0,0
0.15611,0.11950999999999999,0.0,2.7064,1.2756,0.59196,0.13013,593.27,0.15611,0.12238,0.0,-0.14469,0.5727399999999999,0,0.19377,0.24473,4.0275,0.028194,1.2756,0.73019,0.1016,0,0.34412,-0.0098882,-0.007752,0.24829,1.1839,379.51,0.85549,0,0
0.00094697,-0.14851,-0.0062964,0.50982,0.98325,0.0020354,0.051978,4730.3,0.00094697,0.00096311,0.05587,0.12031,0.24646,1.0083,-0.21736,0.038135,1.9588,0.071917,0.98325,0.53003,0.043851,0.056822,0.646,0.0057098,0.0058071,0.51052,0.4942,-604.89,0.99904,0.56968,0
0.011768,0.17652,-0.00042499,0.44382,1.1668,0.044778,0.026721,8108.2,0.021136,0.018115,0.042587,0.080494,0.064821,1.9772,0.50223,0.0214,2.3693,0.048463,1.1668,0.52798,0.089348,0.036499,0.28045,0.032544,0.027892,0.42207,0.87461,363.84,0.9821,0.7176,0
0.071703,0.17405,0.0,0.84775,1.6442,0.19574,0.18543,647.89,0.076555,0.046559,0.082749,0.16621,0.4137,12.496,0.40025,0.049589,4.6855,-0.18823,1.6442,0.55157,0.41181,0.050326,1.1145,-0.14559,-0.088545,0.21343,1.0551,270.16,0.96014,0.20221,0
0.039868,0.064029,0,0.87852,1.883,0.087571,0.029681,3476.5,0.039868,0.021173,0,0.12115,0.44291,0,0.1332,0.047796,3.5478,0.030297,1.883,0.49501,0.033778,0,0.70617,-0.016021,-0.0085083,0.28187,0.97288,9865.8,0.85909,0.05846900000000001,0
0.033861,0.3895,0,4.589,1.2988,0.19057,0.04049,1241.9,0.033861,0.026072,0,0.23631,0.70075,?,0.89994,0.060238,6.2571,0.00067978,1.2988,0.82108,1.1057,0,2.1623,-0.018725,-0.014418,0.15982,1.8971,3884.2,0.86069,0.0,0
-0.055786,-0.10825,-0.12594,0.084297,0.9380700000000001,-0.088083,-0.0082466,-36746.0,-0.063578,-0.057452,-0.052076,-0.14595,0.077445,-0.44144,-0.2801,-0.057452,1.6344,-0.052076,1.138,0.27437,0.018218,-0.047059,0.275,-0.10653,-0.096264,0.61186,0.2004,-3800.5,1.066,2.5428,0
0.030452,0.32753,0.15369,2.3025,1.0298,0.14398,0.049102,972.08,0.037586,0.017523,0.043681,0.19263,0.64587,0.2097,0.79609,0.017523,7.9791,0.043681,2.1739,0.66531,0.26601,0.020364,1.5721,-0.024056,-0.011215,0.12533,1.5699,5204.1,0.97109,0.030104000000000002,0
-0.057447,0.34463,-0.015,2.2325,0.95768,-0.35123,0.039261,2985.2,-0.057213,-0.061721,-0.049803,0.0064158,0.66451,-0.51454,0.69979,-0.061721,5.9421,-0.049803,1.0474,0.79927,0.23291,-0.053727,1.7617,-0.14341,-0.15471,0.16829,1.3493,4850.5,1.0442,0.2028,0
-0.10363,-0.18908,-0.32582,0.32691,1.0171,-0.17542,-0.060369,-4479.8,-0.10363,-0.10189,-0.071517,-0.42024,0.077584,-2.2267,-0.31603,-0.072967,1.7314,-0.0057224,1.0171,0.40922,0.023353,-0.070312,0.33997,-0.11375,-0.11183,0.57758,0.41178,-420.09,1.101,0.66101,0
0.021172,0.52986,0.10288,1.3572,1.0226,0.077513,0.030111,2549.7,0.031471,0.015644,0.038754,0.13823,0.57428,0.197,8.2622,0.015644,4.8454,0.038754,2.0287,0.59142,0.3857,0.019264,1.6341,0.0096495,0.0047966,0.20638,8.9548,5234.7,0.97789,0.029849,0
-0.064333,0.35098,0,5.5827,1.9014,-0.48163,-0.025961,-1123.3,-0.064333,-0.033835,-0.049412,0.094527,0.25999,-3.2449,0.68092,-0.028752,14.66,-0.056789,1.9014,0.84809,0.199,-0.025988,1.0604,-0.064384,-0.033862,0.068214,1.6453,1235.4,1.0337,0.0,0
-0.2467,0.055904,-0.14303,0.47521,0.8942100000000001,-0.55321,-0.06931,-1297.7,-0.25203,-0.11934,-0.28429,-0.11253,0.24729,-1.2038,0.11444,-0.11934,5.1839,-0.28429,2.164,0.31209,0.030397,-0.13462,0.31194,-0.38995,-0.18465,0.19291,0.5062,3139.3,1.1183,0.26206,0
0.041308,0.24111,0,1.1494,0.9568700000000001,0.10966,0.13281,1336.2,0.041308,0.04317,0.054305,0.11785,0.041308,2.1183,0.63087,0.054571,2.494,0.01739,0.95687,0.55191,0.19216,0.056753,0.89324,-0.031474,-0.032892,0.40097,1.3992,1899.5,0.95905,0.032079,0
0.052479,0.30264,0,0.58526,1.8686,0.1347,0.62854,196.04,0.052479,0.028085,0,0.091586,0.31284,0,0.98337,0.06215,0.50452,0.022598,1.8686,0.60952,0.090337,0,0.8214,-1.122,-0.60045,1.9821,1.1996,1451.1,0.12669,0.65098,0
-0.069262,-0.10747,-0.030054,0.076075,0.9883299999999999,-0.084262,-0.0038344,-14801,-0.069262,-0.013102,-0.062619,-0.015858,0.062532,-0.11707,-0.37645,-0.013102,6.5074,-0.062619,5.3227,0.062532,0.012933,-0.011845,0.64957,-0.11161,-0.021112,0.15367,0.21904,-6639.6,1.0118,0.0,0
-0.01628,-0.004339,0,0.5916,1.1667,-0.033917,0.065093,3019.7,-0.015797,-0.01354,0.018964,0.024725,0.3635,0.5351,-0.0080564,0.016836,2.5185,-0.0062949,1.1667,0.51517,0.033054,0.016254,0.24828,-0.072777,-0.062379,0.39707,0.69015,-104.7,1.0132,0.38595999999999997,0
0.25836,0.0087974,0.57449,1.3486,1.1683,0.72151,0.26502,375.99,0.25836,0.19697,0.26186,0.57449,0.48291,2.3325,0.013895,0.19697,3.1352,0.26186,1.4009,0.48291,0.06686,0.19964,0.5685,0.17261,0.1316,0.31895,0.76274,303.13,0.85592,0.0,0
0.037427,0.34591,0.21255,3.1778,1.528,0.18132,0.10942,522.54,0.043401,0.028405,0.042623,0.29824,0.76039,79.372,0.83408,0.028447,6.2054,0.042622,1.528,0.76064,0.54772,0.027895,2.4102,-0.081171,-0.053124,0.16115,1.8341,1417.2,0.97162,0.0,0
0.021448,0.31073,0.11192,1.1007,1.5228,0.11247,0.040119,2844,0.021066,0.013834,0.036215,0.3479,0.34643,2.2202,0.61904,0.019116,7.9987,0.024552,1.5228,0.5733,0.097285,0.023782,1.3216,-0.0038114,-0.0025029,0.12502,1.0439,1260.0,0.98629,0.09413200000000001,0
0.018557,0.48852,0,1.4247,1.9549,0.064268,0.021566,3570.7,0.026506,0.013559,0.038621,0.10804,0.58417,3.1879,4.9322,0.019553,4.6512,0.03658,1.9549,0.58757,0.078217,0.019756,0.88003,0.022967,0.011749,0.215,5.9322,7174.1,0.98647,0.0,0
-0.0076291,0.30931,0,1.1021,0.84709,-0.021064,0.0034936,58672,-0.0076291,-0.0090063,0,0.18605,0.51034,0,0.94161,-0.016079,1.7279,0.019143,0.84709,0.52429,0.066622,0,0.57284,-0.010589,-0.0125,0.57875,1.596,4255.6,0.83782,0.0,0
-0.13665,0.035795,-0.34682,0.37159,0.94358,-0.27927,-0.027188,-4363.5,-0.13665,-0.06298,-0.18713,-0.34682,0.26205,-0.81382,0.075374,-0.06298,4.6994,-0.18713,2.3648,0.47796,0.041581,-0.086248,0.4587,-0.26479,-0.12204,0.2128,0.55181,1363.7,1.0598,0.82391,0
-0.038039,-0.038107,-0.22481,3.5314,0.89431,-0.1846,0.080629,2418.8,-0.038039,-0.097457,-0.041363,-0.22481,0.73646,-0.94774,-0.045799,-0.097457,2.118,-0.041363,0.40218,0.73895,0.017862,-0.10598,0.15889,-0.11087,-0.28406,0.47213,0.88512,-9127.7,1.1182,0.0033826,0
0.039827,0.29008,0.10031,1.3075,1.0170000000000001,0.14827,0.099125,1179.3,0.04669,0.036012,0.057088,0.12085,0.5429,0.44781,0.73435,0.036012,4.0483,0.057088,1.3432,0.64322,0.95622,0.044032,1.5081,-0.024738,-0.01908,0.24701,1.3744,47886.0,0.98328,0.18479,0
0.20094,0.32441,0.4944,3.1274,1.2089,1.0585,0.21981,263.85,0.25164,0.16819,0.25791,0.61521,0.74352,2.0839,0.74093,0.16819,5.2057,0.25791,1.5063,0.74352,0.3406,0.17238,1.5717,0.18067,0.12075,0.1921,1.6981,12790.0,0.82717,0.0,0
0.0026901,0.018214,0.052377,0.53297,1.0283,0.014711,0.034076,3043.2,0.0046393,0.0022673,0.027687,0.051319,0.30984,0.13914,0.02733,0.0022673,6.3098,0.027687,2.0795,0.57582,0.046345,0.013531,0.71293,-0.037399,-0.018277,0.15848,0.46492,4860.4,0.97247,0.85846,0
-0.010446,0.4504,0,1.0623,2.5333,-0.052055,0.50206,139.15,-0.010446,-0.0041236,0,0.075242,0.40028,0,1.2909,-0.0082471,3.7338,0.081475,2.5333,0.79932,0.92597,0,2.4506,-1.2823,-0.50618,0.26782,1.4763,392.23,0.30691,0.55175,0
0.28729,0.32609,0.7439,3.1964,1.4025,1.7091,0.31556,270.42,0.28729,0.28254,0.29129,0.7439,0.75987,4.0179,0.64468,0.28254,4.3128,0.29129,1.032,0.82949,0.4655,0.28648,1.9365,0.25772,0.25346,0.23187,1.5023,6698.4,0.713,0.091629,0
0.020156,0.11621,0.013787,0.30596,1.0161,0.033281,0.029397,4510.5,0.024838,0.011784,0.0389,0.01847,0.23428,0.18753,0.84541,0.011784,2.7794,0.0389,2.1419,0.25368,0.033199,0.018455,0.31596,0.0017745,0.00084186,0.35979,1.7043,1797.1,0.98411,0.08280900000000001,0
0.036244,0.1436,0,1.9616,1.3630000000000002,0.15203,0.056718,1594.3,0.0484,0.035511,0.0515,0.137,0.60131,7.88,0.26689,0.038989,4.0493,0.073866,1.363,0.68165,0.39681,0.037785,0.97005,0.022595,0.016578,0.24696,1.231,1176.4,0.96458,0.029146,0
0.14244,0.30355,0,1.0445,3.0571,0.38149,0.067806,861.25,0.18549,0.060676,0.16902,0.56117,0.495,6.5099,1.444,0.061498,6.1406,0.071325,3.0571,0.51088,0.29138,0.055288,1.3228,0.14722,0.048158,0.16285,2.4303,1987.8,0.94266,0.0,0
0.07632,0.9562,0,21.833,1.0365,2.205,0.096051,160.56,0.096569,0.093165,0.064138,0.48631,0.9197,12.473,?,0.093165,22.3,0.059882,1.0365,0.9562,18.789,0.061878,20.146,0.061147,0.058991,0.044843,?,3143.6,0.91064,0.0,0
-0.039577,-0.18792,0,0.1585,1.6326,-0.061949,0.0099746,19347,-0.039577,-0.024241,0.012832,-0.11155,0.073413,0.23098,-0.34225,0.0064974,2.5391,0.010442,1.6326,0.36114,0.060812,0.0078596,0.38313,-0.04303,-0.026356,0.39383,0.24918,-889.21,1.024,1.6397,0
0.0057036,0.34929,0,0.71995,1.3932,0.011947,0.036723,4147.9,0.0057036,0.0040939,0.014848,0.078475,0.19616,1.6046,2.0158,0.0089482,3.1547,-0.11293,1.3932,0.41859,0.33569,0.010658,1.302,-0.03061,-0.021971,0.31699,2.4157,2819.6,0.99658,0.0,0
0.019508,-0.077707,0.048813,0.36624,1.3321,0.11167,0.065405,3066.4,0.062766,0.047119,0.022481,0.1659,0.17819,4.6949,-0.1507,0.050714,2.3873,-0.0097756,1.3321,0.43726,0.062721,0.016877,0.19737,-0.0018769,-0.001409,0.41888,0.51987,-469.67,0.98039,0.63115,0
-0.0037169,0.55375,0,4.883,1.1805,-0.060081,0.026366,1993.4,-0.0037169,-0.0031487,-0.030386,0.016704,0.44002,-5708.2,1.4406,-0.0031442,20.091,-0.04279,1.1805,0.83002,8.6117,-0.025741,9.7015,-0.065227,-0.055256,0.049774,2.1593,416.11,1.0529,0.0,0
0.014048,-0.019997,0,0.80099,0.05414600000000001,0.17225,0.47723,7843.1,0.017465,0.32255,0.020606,0.022504,0.42095,4.5413,-0.021769,0.38144,0.53737,0.0010381,0.054146,0.61839,0.09286,0.38057,0.52315,0.012231,0.22589,1.8609,0.48416,0.80277,0.77166,0.39041,0
-0.06751900000000001,0.13225,0.11150999999999998,3.3013,0.9406399999999999,-0.37949,-0.029352,-3410.5,-0.074654,-0.088069,-0.063226,0.15007,0.76751,-0.7016,0.19709,-0.088069,4.5809,-0.063226,0.85825,0.80328,0.038123,-0.074588,0.72406,-0.113,-0.1333,0.2183,1.1438,3251.3,1.0631,0.046598,0
0,0.83445,0,?,1.3698,?,0,?,0,0,0.26748,0,2.326,8.0318,0.5545,0,?,0.26748,4.5575,2.326,?,0.58636,?,0.26748,0.58636,0,1.5457,10691.0,0.73005,0.0,0
0.14795,-0.028879,-0.28013,0.15921,6.5608,0.17445,0.033484,1433.3,0.15048,0.022936,0.15589,-0.029798,-0.056683,6.2041,-0.17365,0.026766,7.4384,0.1446,6.5608,0.13734,0.0039109,0.023761,0.76117,0.086685,0.013212,0.13444,0.82586,-22.326,0.97752,0.0,0
0.18925,0.336,0,1.0417,2.5803,0.47199,0.092986,745.09,0.23117,0.089591,0.25811,0.44526,0.4055,9.3957,1.9287,0.091789,4.7497,0.25399,2.5803,0.51021,0.22519,0.10003,1.0777,0.24935,0.096634,0.21054,2.9287,320.88,0.91057,0.0,0
0.0012526,-0.2183,-0.027272,0.1149,0.99518,0.0021751,0.017733,6152,0.0017136,0.00057445,0.019969,-0.026394,0.10244,0.066621,-0.50711,0.00057445,3.8047,0.019969,3.029,0.20617,0.049556,0.0066944,0.6069,-0.031214,-0.010464,0.26284,0.23797,-24397.0,1.0048,1.0126,0
0.0017153,0.22808,-0.035347,0.43963,1.0270000000000001,0.011087,0.058534,6804.1,0.0020043,0.0032608,0.00637,-0.035008,0.29486,0.10643,0.38582,0.0032608,3.3107,0.00637,0.65105,0.78478,0.29815,0.010363,1.8155,-0.027605,-0.04491,0.30205,0.49879,16083.0,0.97369,1.6616,0
-4.2407,-0.059671,-4.4444,3.5849,0.0,-19.443,?,-18.772,-4.2407,?,-4.3107,-4.4444,0.78189,-10,-0.070905,?,19.764,-4.3107,0.069959,0.78189,0.71698,?,0.72642,-4.3107,?,0.050597,0.9291,-0.29,?,0.0,0
-0.010286,0.65404,0.058928,2.2736,0.9925,-0.039462,-0.00097943,-81946,-0.011647,-0.0086774,-0.019581,0.09673,0.67104,-0.14479,12.872,-0.0086774,4.5821,-0.019581,1.3642,0.67104,1.5953,-0.014588,3.216,-0.029914,-0.022286,0.21824,13.207,28358.0,1.0076,0.0,0
0.07602,0.49784,0.26545,7.4847,1.4446,1.3233,0.55114,89.502,0.092888,0.17498,0.074569,0.34767,0.53697,2.0292,1.1525,0.17498,5.2353,0.074569,0.56065,0.53852,3.3376,0.14047,5.9658,-0.12512,-0.23569,0.19101,1.2431,124760.0,0.69224,0.0028868,0
0.041963,0.38157,0,1.2364,2.0433,0.11561,0.040545,1970.1,0.049368,0.024162,0.062947,0.14337,0.47399,4.6221,1.9935,0.025737,4.6595,0.053561,2.0433,0.55285,0.063122,0.030807,1.5048,0.029471,0.014423,0.21462,2.8884,1668.6,0.97616,0.0,0
0.023692,0.45365,-0.096292,0.07173,1.8845,0.044442,0.013505,13382,0.023692,0.012572,0.053777,0.90463,-0.0726,1.7569,34.246,0.028816,3.4583,0.040837,1.8845,0.44925,1.2164,0.028537,1.6375,0.052019,0.027604,0.28916,5.0525,162.56,0.98753,5.7123,0
-0.14042,0.19651,-0.074798,0.23181,0.92874,-0.4504,-0.063327,-2708.4,-0.16009,-0.093071,-0.13946,-0.074432,0.18736,-0.75301,0.43857,-0.093071,5.2106,-0.13946,1.7236,0.64017,0.24496,-0.081078,1.3427,-0.19062,-0.11082,0.19192,0.41815,56416.0,1.0767,2.4169,0
0.032697,0.19016,0.18953,0.47186,5.3811,0.060352,0.011199,4115.2,0.041004,0.0076201,0.064425,0.78834,0.22401,0.36461,1.4579,0.0076201,7.8212,0.067265,5.3811,0.32059,0.31981,0.011972,0.85075,0.045168,0.0083939,0.12786,2.4579,99.234,0.99259,0.0,0
0.051452,0.68439,-0.051429,2.3894,2.1476,0.43537,0.042846,1170.3,0.069197,0.032221,0.070765,0.049001,0.69685,23.933,4.3682,0.032221,13.067,0.070801,2.1476,0.70496,1.8881,0.032951,5.306,0.047946,0.022326,0.076531,4.4995,4258.3,0.96784,0.0,0
0.05039,0.83113,0,22.189,1.3406,1.1685,0.037587,312.37,0.05039,0.037587,0,0.17106,0.895,0,6.6097,0.086267,20.314,0.035546,1.3406,0.95687,9.526,0,20.273,0,0,0.049226,7.6097,671.59,0.65963,0.0,0
0.17078,0.21963,0.13228,1.628,1.1285,0.57914,0.1556,441.64,0.21416,0.10883,0.19041,0.17179,0.60316,1.0919,0.53495,0.10883,4.7156,0.19041,2.0123,0.60386,0.58053,0.096763,1.3118,0.09838,0.049995,0.21206,1.4691,15664.0,0.88617,0.0011530999999999998,0
0.10727,0.63266,0,7.1624,1.4281,0.87556,0.096021,326.11,0.10727,0.075113,0.11536,0.48677,0.87225,6.4708,2.5841,0.075229,10.63,0.12577,1.4281,0.87749,3.5562,0.080781,4.9899,0.085505,0.059874,0.094074,3.5841,2415.2,0.92569,0.0,0
0.42401,0.47987,0,1.2684,3.486,1.2651,0.16882,273.41,0.55768,0.15998,0.64528,0.40962,0.44218,5.78,6.0517,0.15998,6.4438,0.64534,3.486,0.55917,1.6731,0.18511,2.0886,0.61445,0.17626,0.15519,7.0517,410.18,0.84112,0.0,0
-0.011569,0.16988,-0.013478,1.0936,0.99949,0.088012,0.092565,2271.7,0.019724,0.033554,0.03015,0.028229,0.37036,0.51264,0.28033,0.033554,2.6243,0.03015,0.62084,0.4849,0.055163,0.05129,1.6526,-0.0045385,-0.0077207,0.38105,0.61114,6539.5,1.0005,0.30929,0
0.26386,0.50181,-0.61826,1.3103,1.7701,0.65302,0.16378,544.97,0.28266,0.15968,0.29581,0.069336,0.51754,22.486,7.6789,0.15968,3.393,0.30148,1.7701,0.56716,0.22164,0.16712,1.4737,0.28857,0.16302,0.29473,8.6789,1497.8,0.8405,0.0,0
0.05757,0.125,0,0.19908,1.3744,0.11799,0.094423,2345.7,0.070293,0.051146,0.11864,0.12945,0.15013,2.391,0.44761,0.051146,2.1052,0.12023,1.3744,0.40426,0.3764,0.086323,0.6583,0.05916,0.043046,0.47502,0.59453,393.0,0.94894,1.4349,0
0.1168,0.42508,-0.3676,1.8892,2.4909,0.43353,0.068951,735.57,0.1168,0.04689,0.11948,-0.20843,-0.25081,15.039,1.3914,0.050079,8.9316,0.084659,2.4909,0.71722,0.44551,0.047967,1.0275,0.064529,0.025906,0.11196,2.1403,234.93,0.95406,0.096866,0
0.031333,-0.10526,-0.016746,0.30002,1.7736,0.049862,0.044878,3527.5,0.032621,0.018393,0.055266,0.052793,0.026559,2.3765,-0.23338,0.027327,2.6326,0.051237,1.7736,0.31257,0.092973,0.031161,0.50114,0.0082935,0.0046762,0.37985,0.51168,-1133.9,0.9817,0.3544,0
0.019409,0.29989,0.11933,2.5554,0.96309,0.10049,0.058617,1209.1,0.027296,0.019514,0.028701,0.14982,0.69409,0.19761,0.69985,0.019514,5.3472,0.028701,1.4869,0.69409,0.19015,0.020519,1.4981,-0.025995,-0.018585,0.18702,1.6198,11034.0,1.0383,0.0,0
0.22034,0.61983,0.41486,2.0995,2.5033,0.85864,0.12772,368.33,0.27702,0.11066,0.27967,0.73546,0.63519,7.5829,10.771,0.11078,6.998,0.24556,2.5033,0.67737,0.72691,0.11172,2.4389,0.23698,0.094668,0.1429,11.771,1469.6,0.89402,0.0,0
0.092827,0.51051,0.27883,18.138,1.1907,2.2707,0.2124,123.19,0.11729,0.16277,0.10913,0.34907,0.93687,1.8034,1.166,0.16277,11.716,0.10913,0.73135,0.93687,4.3812,0.15145,7.4634,0.073372,0.10182,0.085355,2.1398,33988.0,0.83983,0.0,0
0.031836,0.079742,0,0.56316,1.314,0.091363,0.088341,2011.5,0.03984,0.030319,0.039684,0.1702,0.34085,1.4282,0.16469,0.049486,2.995,0.008009,1.314,0.56394,0.079644,0.0302,0.80814,-0.036558,-0.027821,0.33389,0.74406,410.72,0.9712,0.5653199999999999,0
-0.469,-3.0242,-2.3545,-0.73413,3.9501,-0.12469,-0.10291,-3377.1,-0.469,-0.11873,-0.44477,-1.025,-2.8235,-18.355,-11.497,-0.11272,1.1639,-0.42741,3.9501,-2.7612,0.012633,-0.1126,0.1053,-0.50725,-0.12842,0.85921,-10.497,-5532.4,1.1187,0.0,0
0.06477,0.17059,0.12437,0.62307,1.8957,0.11835,0.11071,1071.6,0.06477,0.034167,0,?,0.2706,0,0.60471,0.078844,2.6998,0.015534,1.8957,0.38961,0.1238,0,0.99867,-0.14509,-0.076539,0.3704,1.3608,18076.0,0.79154,0.014922999999999999,0
0.03742,0.58488,0,2.6975,5.2506,0.17041,0.025586,734.8,0.046089,0.0087778,0.061957,0.069733,0.64459,2.8627,4.0429,0.011794,19.677,-0.071041,5.2506,0.72955,0.12496,0.0118,2.2392,-0.026298,-0.0050085,0.050822,5.0429,688.48,0.99151,0.0,0
-0.026123,-0.050225,0,-0.024381,0.67433,-0.025487,-0.019869,-27923,-0.026123,-0.038739,-0.03705,1.1026,-0.026123,-5234.6,-1.9896,-0.038739,0.69402,-0.037022,0.67433,-0.024991,0.84698,-0.054944,0.85589,-0.049775,-0.073814,1.4409,-0.98996,-35.48,1.0381,0.0,0
0.0088062,0.038588,0.16805,0.16458,1.0366,0.014682,0.014828,19188,0.012402,0.01139,0.038158,0.21483,0.13968,0.3633,0.33065,0.01139,1.2434,0.038158,1.0989,0.14367,0.13977,0.035046,0.93003,0.034415,0.031609,0.80425,1.1969,353.84,0.96466,0.028560000000000002,0
0.092454,-0.14764,-0.013482,0.19585,2.2029,0.16011,0.066534,2082.5,0.10558,0.047928,0.12648,0.20563,0.12552,3.3912,-0.3024,0.064709,3.1344,0.13606,2.2029,0.34059,0.0623,0.057415,0.5967,0.085492,0.038809,0.31904,0.33544,-563.43,0.95255,1.0796,0
-0.12603,-0.18692,0,0.96033,1.6694,-0.24713,-0.058768,-1897.9,-0.12603,-0.075492,0,-0.12173,0.46723,0,-0.27612,-0.151,2.9817,0.00061585,1.6694,0.48988,0.012491,0,0.3876,-0.02792,-0.016725,0.33538,0.72365,-660.14,0.91574,0.0,0
